// x, y, n_BG, n_sig(C1N1 1TeV), n_sig(C1N1 3TeV), n_sig(C1C1 1TeV), n_sig(C1C1 3TeV) 
1000, 1000, 7.70056e+07, 12502.2, 223.287, 12177.1, 211.428;
1000, 2000, 5.86708e+06, 5174.33, 116.973, 5114.15, 120.368;
1000, 3000, 1.00948e+06, 2150.23, 60.6967, 1999.92, 60.4413;
1000, 3100, 906534, 1984.75, 58.1536, 1873.57, 58.1978;
1000, 3200, 786768, 1809.76, 54.4185, 1725.29, 57.4134;
1000, 3300, 704396, 1594.89, 50.0415, 1614.32, 54.0434;
1000, 3400, 622409, 1485.49, 47.882, 1452.73, 49.5454;
1000, 3500, 480646, 1390.46, 45.7816, 1355.82, 47.8022;
1000, 3600, 437020, 1305.03, 43.3334, 1235.85, 45.5694;
1000, 3700, 379930, 1168.16, 42.9664, 1179.48, 44.1591;
1000, 3800, 316677, 1077.27, 41.9533, 1074.92, 42.4851;
1000, 3900, 298134, 960.112, 40.3724, 918.072, 40.0568;
1000, 4000, 254333, 892.284, 38.3115, 827.663, 36.4245;
1000, 4100, 199144, 822.292, 33.2395, 735.313, 33.2681;
1000, 4200, 162716, 753.077, 32.2667, 672.607, 33.2681;
1000, 4300, 150602, 711.873, 31.9618, 624.613, 33.2681;
1000, 4400, 144988, 596.207, 28.5156, 582.694, 30.2942;
1000, 4500, 126724, 554.567, 24.4609, 539.438, 27.2118;
1000, 4600, 112684, 537.028, 23.3331, 511.505, 26.5404;
1000, 4700, 106245, 501.559, 22.3085, 424.547, 25.262;
1000, 4800, 97844.6, 439.05, 21.421, 412.469, 23.389;
1000, 4900, 84518.5, 429.97, 21.3989, 391.457, 22.1351;
1000, 5000, 76479, 342.156, 21.3989, 386.366, 20.6686;
1000, 5100, 68064.9, 278.744, 20.835, 364.457, 20.6686;
1000, 5200, 61965.4, 276.988, 17.9385, 334.936, 20.1954;
1000, 5300, 55380.7, 270.661, 17.01, 311.554, 19.7473;
1000, 5400, 50238.5, 266.75, 17.01, 311.554, 18.6055;
1000, 5500, 45484.3, 244.253, 16.0529, 281.129, 17.8312;
1000, 5600, 40924.1, 244.253, 16.0529, 262.904, 16.4065;
1000, 5700, 36655.1, 226.806, 15.702, 257.86, 14.9901;
1000, 5800, 32968.2, 185.514, 14.881, 225.716, 13.2339;
1000, 5900, 30057.4, 185.514, 13.375, 212.95, 12.3117;
1000, 6000, 27236.7, 152.002, 13.375, 181.217, 9.67807;
1000, 6100, 25005.2, 152.002, 13.375, 181.217, 8.70505;
1000, 6200, 22094.5, 137.617, 13.375, 181.217, 6.74956;
1000, 6300, 19862.9, 137.617, 12.3321, 169.948, 6.0131;
1000, 6400, 18019.4, 137.617, 12.3321, 169.948, 5.25737;
1000, 6500, 16661.1, 137.617, 10.7609, 154.022, 5.25737;
1000, 6600, 15496.8, 137.617, 10.7609, 154.022, 4.3389;
1000, 6700, 14429.5, 114.016, 9.58901, 140.041, 3.54339;
1000, 6800, 13168.2, 114.016, 8.657, 140.041, 3.54339;
1000, 6900, 11809.9, 114.016, 7.20083, 121.448, 3.54339;
1000, 7000, 10174, 91.3692, 7.20083, 121.448, 3.54339;
1000, 7100, 9300.79, 75.0709, 7.20083, 105.003, 2.9384;
1000, 7200, 8330.55, 75.0709, 7.20083, 105.003, 2.9384;
1000, 7300, 7748.41, 75.0709, 7.20083, 87.1277, 2.31768;
1000, 7400, 6584.12, 62.1921, 7.20083, 51.7943, 2.31768;
1000, 7500, 6099, 62.1921, 7.20083, 51.7943, 2.31768;
1000, 7600, 5516.85, 62.1921, 7.20083, 33.7806, 2.31768;
1000, 7700, 5225.78, 28.0665, 7.20083, 33.7806, 1.29178;
1000, 7800, 4934.71, 28.0665, 5.08114, 33.7806, 1.29178;
1000, 7900, 4546.61, 28.0665, 5.08114, 33.7806, 1.29178;
1000, 8000, 3783.94, 28.0665, 2.5859, 19.5648, 1.29178;
1000, 8100, 3298.82, 28.0665, 2.5859, 0, 1.29178;
1000, 8200, 2813.7, 28.0665, 2.5859, 0, 1.29178;
1000, 8300, 2328.58, 28.0665, 2.5859, 0, 1.29178;
1000, 8400, 2231.56, 28.0665, 2.5859, 0, 1.29178;
1000, 8500, 2037.51, 28.0665, 2.5859, 0, 1.29178;
1000, 8600, 1940.48, 28.0665, 2.5859, 0, 1.29178;
1000, 8700, 1552.39, 28.0665, 2.5859, 0, 1.29178;
1000, 8800, 1455.36, 28.0665, 0, 0, 1.29178;
1000, 8900, 1164.29, 28.0665, 0, 0, 0.869893;
1000, 9000, 1067.27, 28.0665, 0, 0, 0.869893;
1000, 9100, 582.145, 28.0665, 0, 0, 0.869893;
1000, 9200, 582.145, 28.0665, 0, 0, 0.869893;
1000, 9300, 388.097, 28.0665, 0, 0, 0.869893;
1000, 9400, 388.097, 28.0665, 0, 0, 0.869893;
1000, 9500, 194.048, 0, 0, 0, 0;
1000, 9600, 0, 0, 0, 0, 0;
1000, 9700, 0, 0, 0, 0, 0;
1000, 9800, 0, 0, 0, 0, 0;
1000, 9900, 0, 0, 0, 0, 0;
1000, 10000, 194.048, 0, 0, 0, 0;
2000, 1000, 9.35425e+06, 4565.4, 107.133, 4294.21, 99.593;
2000, 2000, 4.30712e+06, 3962.14, 97.5935, 3757.49, 93.2633;
2000, 3000, 983431, 1998.16, 59.7445, 1909.01, 58.24;
2000, 3100, 886997, 1840.81, 57.2756, 1801.31, 56.2562;
2000, 3200, 773744, 1693.91, 53.5534, 1653.03, 55.5344;
2000, 3300, 691371, 1509.48, 49.1764, 1564.9, 53.0317;
2000, 3400, 609384, 1405.78, 47.0169, 1415.47, 48.896;
2000, 3500, 480258, 1328.49, 44.9165, 1318.55, 47.1527;
2000, 3600, 436632, 1243.06, 42.9956, 1208.71, 44.92;
2000, 3700, 379542, 1107.3, 42.6287, 1152.34, 43.5097;
2000, 3800, 316288, 1016.41, 41.6156, 1047.79, 42.2046;
2000, 3900, 297843, 899.258, 40.0347, 890.935, 39.7763;
2000, 4000, 254139, 831.431, 38.3115, 814.959, 36.144;
2000, 4100, 198950, 761.439, 33.2395, 735.313, 33.2681;
2000, 4200, 162522, 730.339, 32.2667, 672.607, 33.2681;
2000, 4300, 150408, 689.135, 31.9618, 624.613, 33.2681;
2000, 4400, 144891, 573.469, 28.5156, 582.694, 30.2942;
2000, 4500, 126627, 554.567, 24.4609, 539.438, 27.2118;
2000, 4600, 112587, 537.028, 23.3331, 511.505, 26.5404;
2000, 4700, 106148, 501.559, 22.3085, 424.547, 25.262;
2000, 4800, 97747.5, 439.05, 21.421, 412.469, 23.389;
2000, 4900, 84421.4, 429.97, 21.3989, 391.457, 22.1351;
2000, 5000, 76479, 342.156, 21.3989, 386.366, 20.6686;
2000, 5100, 68064.9, 278.744, 20.835, 364.457, 20.6686;
2000, 5200, 61965.4, 276.988, 17.9385, 334.936, 20.1954;
2000, 5300, 55380.7, 270.661, 17.01, 311.554, 19.7473;
2000, 5400, 50238.5, 266.75, 17.01, 311.554, 18.6055;
2000, 5500, 45484.3, 244.253, 16.0529, 281.129, 17.8312;
2000, 5600, 40924.1, 244.253, 16.0529, 262.904, 16.4065;
2000, 5700, 36655.1, 226.806, 15.702, 257.86, 14.9901;
2000, 5800, 32968.2, 185.514, 14.881, 225.716, 13.2339;
2000, 5900, 30057.4, 185.514, 13.375, 212.95, 12.3117;
2000, 6000, 27236.7, 152.002, 13.375, 181.217, 9.67807;
2000, 6100, 25005.2, 152.002, 13.375, 181.217, 8.70505;
2000, 6200, 22094.5, 137.617, 13.375, 181.217, 6.74956;
2000, 6300, 19862.9, 137.617, 12.3321, 169.948, 6.0131;
2000, 6400, 18019.4, 137.617, 12.3321, 169.948, 5.25737;
2000, 6500, 16661.1, 137.617, 10.7609, 154.022, 5.25737;
2000, 6600, 15496.8, 137.617, 10.7609, 154.022, 4.3389;
2000, 6700, 14429.5, 114.016, 9.58901, 140.041, 3.54339;
2000, 6800, 13168.2, 114.016, 8.657, 140.041, 3.54339;
2000, 6900, 11809.9, 114.016, 7.20083, 121.448, 3.54339;
2000, 7000, 10174, 91.3692, 7.20083, 121.448, 3.54339;
2000, 7100, 9300.79, 75.0709, 7.20083, 105.003, 2.9384;
2000, 7200, 8330.55, 75.0709, 7.20083, 105.003, 2.9384;
2000, 7300, 7748.41, 75.0709, 7.20083, 87.1277, 2.31768;
2000, 7400, 6584.12, 62.1921, 7.20083, 51.7943, 2.31768;
2000, 7500, 6099, 62.1921, 7.20083, 51.7943, 2.31768;
2000, 7600, 5516.85, 62.1921, 7.20083, 33.7806, 2.31768;
2000, 7700, 5225.78, 28.0665, 7.20083, 33.7806, 1.29178;
2000, 7800, 4934.71, 28.0665, 5.08114, 33.7806, 1.29178;
2000, 7900, 4546.61, 28.0665, 5.08114, 33.7806, 1.29178;
2000, 8000, 3783.94, 28.0665, 2.5859, 19.5648, 1.29178;
2000, 8100, 3298.82, 28.0665, 2.5859, 0, 1.29178;
2000, 8200, 2813.7, 28.0665, 2.5859, 0, 1.29178;
2000, 8300, 2328.58, 28.0665, 2.5859, 0, 1.29178;
2000, 8400, 2231.56, 28.0665, 2.5859, 0, 1.29178;
2000, 8500, 2037.51, 28.0665, 2.5859, 0, 1.29178;
2000, 8600, 1940.48, 28.0665, 2.5859, 0, 1.29178;
2000, 8700, 1552.39, 28.0665, 2.5859, 0, 1.29178;
2000, 8800, 1455.36, 28.0665, 0, 0, 1.29178;
2000, 8900, 1164.29, 28.0665, 0, 0, 0.869893;
2000, 9000, 1067.27, 28.0665, 0, 0, 0.869893;
2000, 9100, 582.145, 28.0665, 0, 0, 0.869893;
2000, 9200, 582.145, 28.0665, 0, 0, 0.869893;
2000, 9300, 388.097, 28.0665, 0, 0, 0.869893;
2000, 9400, 388.097, 28.0665, 0, 0, 0.869893;
2000, 9500, 194.048, 0, 0, 0, 0;
2000, 9600, 0, 0, 0, 0, 0;
2000, 9700, 0, 0, 0, 0, 0;
2000, 9800, 0, 0, 0, 0, 0;
2000, 9900, 0, 0, 0, 0, 0;
2000, 10000, 194.048, 0, 0, 0, 0;
3000, 1000, 3.02383e+06, 1946.35, 50.1906, 1696.09, 50.345;
3000, 2000, 1.18866e+06, 1888.77, 49.4096, 1646.01, 49.2444;
3000, 3000, 831555, 1607.75, 45.8207, 1404.29, 47.7701;
3000, 3100, 774860, 1526.14, 43.5993, 1375.68, 46.8232;
3000, 3200, 687849, 1406.47, 40.8646, 1308.31, 46.1726;
3000, 3300, 625110, 1291.1, 37.0968, 1252.85, 44.4566;
3000, 3400, 550398, 1224.11, 36.2249, 1173.76, 42.8956;
3000, 3500, 440809, 1168.14, 35.1584, 1096.28, 41.1524;
3000, 3600, 403985, 1082.72, 33.3501, 1040.36, 39.3174;
3000, 3700, 347672, 970.889, 32.9831, 1021.89, 38.4979;
3000, 3800, 297734, 921.97, 31.97, 932.812, 38.2175;
3000, 3900, 279773, 819.505, 31.7342, 803.495, 36.6023;
3000, 4000, 236555, 779.488, 30.011, 739.816, 32.97;
3000, 4100, 194584, 709.496, 25.9836, 661.191, 31.7563;
3000, 4200, 158641, 678.396, 25.0108, 598.484, 31.7563;
3000, 4300, 146818, 637.192, 24.7059, 550.491, 31.7563;
3000, 4400, 141786, 550.776, 22.3139, 508.571, 28.7824;
3000, 4500, 124202, 531.873, 19.8482, 478.026, 26.885;
3000, 4600, 110550, 514.334, 19.5398, 450.094, 26.2135;
3000, 4700, 104111, 478.866, 19.4794, 380.043, 24.9352;
3000, 4800, 96098.1, 439.05, 18.5919, 367.966, 23.389;
3000, 4900, 83257.1, 429.97, 18.5698, 346.954, 22.1351;
3000, 5000, 75702.8, 342.156, 18.5698, 341.863, 20.6686;
3000, 5100, 67385.8, 278.744, 18.0058, 334.539, 20.6686;
3000, 5200, 61383.2, 276.988, 16.4325, 305.019, 20.1954;
3000, 5300, 54992.6, 270.661, 15.504, 281.637, 19.7473;
3000, 5400, 49850.4, 266.75, 15.504, 281.637, 18.6055;
3000, 5500, 45193.2, 244.253, 14.5468, 251.212, 17.8312;
3000, 5600, 40730.1, 244.253, 14.5468, 246.459, 16.4065;
3000, 5700, 36558.1, 226.806, 14.1959, 241.416, 14.9901;
3000, 5800, 32968.2, 185.514, 13.375, 209.271, 13.2339;
3000, 5900, 30057.4, 185.514, 13.375, 196.505, 12.3117;
3000, 6000, 27236.7, 152.002, 13.375, 164.772, 9.67807;
3000, 6100, 25005.2, 152.002, 13.375, 164.772, 8.70505;
3000, 6200, 22094.5, 137.617, 13.375, 164.772, 6.74956;
3000, 6300, 19862.9, 137.617, 12.3321, 153.503, 6.0131;
3000, 6400, 18019.4, 137.617, 12.3321, 153.503, 5.25737;
3000, 6500, 16661.1, 137.617, 10.7609, 137.577, 5.25737;
3000, 6600, 15496.8, 137.617, 10.7609, 137.577, 4.3389;
3000, 6700, 14429.5, 114.016, 9.58901, 123.597, 3.54339;
3000, 6800, 13168.2, 114.016, 8.657, 123.597, 3.54339;
3000, 6900, 11809.9, 114.016, 7.20083, 105.003, 3.54339;
3000, 7000, 10174, 91.3692, 7.20083, 105.003, 3.54339;
3000, 7100, 9300.79, 75.0709, 7.20083, 105.003, 2.9384;
3000, 7200, 8330.55, 75.0709, 7.20083, 105.003, 2.9384;
3000, 7300, 7748.41, 75.0709, 7.20083, 87.1277, 2.31768;
3000, 7400, 6584.12, 62.1921, 7.20083, 51.7943, 2.31768;
3000, 7500, 6099, 62.1921, 7.20083, 51.7943, 2.31768;
3000, 7600, 5516.85, 62.1921, 7.20083, 33.7806, 2.31768;
3000, 7700, 5225.78, 28.0665, 7.20083, 33.7806, 1.29178;
3000, 7800, 4934.71, 28.0665, 5.08114, 33.7806, 1.29178;
3000, 7900, 4546.61, 28.0665, 5.08114, 33.7806, 1.29178;
3000, 8000, 3783.94, 28.0665, 2.5859, 19.5648, 1.29178;
3000, 8100, 3298.82, 28.0665, 2.5859, 0, 1.29178;
3000, 8200, 2813.7, 28.0665, 2.5859, 0, 1.29178;
3000, 8300, 2328.58, 28.0665, 2.5859, 0, 1.29178;
3000, 8400, 2231.56, 28.0665, 2.5859, 0, 1.29178;
3000, 8500, 2037.51, 28.0665, 2.5859, 0, 1.29178;
3000, 8600, 1940.48, 28.0665, 2.5859, 0, 1.29178;
3000, 8700, 1552.39, 28.0665, 2.5859, 0, 1.29178;
3000, 8800, 1455.36, 28.0665, 0, 0, 1.29178;
3000, 8900, 1164.29, 28.0665, 0, 0, 0.869893;
3000, 9000, 1067.27, 28.0665, 0, 0, 0.869893;
3000, 9100, 582.145, 28.0665, 0, 0, 0.869893;
3000, 9200, 582.145, 28.0665, 0, 0, 0.869893;
3000, 9300, 388.097, 28.0665, 0, 0, 0.869893;
3000, 9400, 388.097, 28.0665, 0, 0, 0.869893;
3000, 9500, 194.048, 0, 0, 0, 0;
3000, 9600, 0, 0, 0, 0, 0;
3000, 9700, 0, 0, 0, 0, 0;
3000, 9800, 0, 0, 0, 0, 0;
3000, 9900, 0, 0, 0, 0, 0;
3000, 10000, 194.048, 0, 0, 0, 0;
3100, 1000, 2.75688e+06, 1731.66, 45.9855, 1506.69, 48.5133;
3100, 2000, 1.02347e+06, 1686.72, 45.2044, 1463.23, 47.9082;
3100, 3000, 740287, 1495.74, 41.6155, 1327.66, 46.7153;
3100, 3100, 708962, 1440.97, 39.7252, 1303.37, 45.7684;
3100, 3200, 634684, 1349.28, 39.7252, 1251.83, 45.1179;
3100, 3300, 584776, 1233.9, 35.9574, 1207.73, 43.5597;
3100, 3400, 522894, 1166.92, 35.3309, 1128.65, 41.9987;
3100, 3500, 419914, 1110.95, 34.2644, 1064.41, 40.2555;
3100, 3600, 383284, 1045.76, 32.4561, 1008.48, 38.4205;
3100, 3700, 327262, 950.329, 32.0891, 990.015, 37.601;
3100, 3800, 290057, 901.41, 31.076, 900.937, 37.3206;
3100, 3900, 278512, 799.031, 30.8402, 771.62, 35.7054;
3100, 4000, 235488, 759.013, 29.1169, 725.671, 32.0731;
3100, 4100, 193711, 707.29, 25.6559, 647.046, 30.8595;
3100, 4200, 157767, 676.19, 25.0108, 598.484, 30.8595;
3100, 4300, 145945, 634.986, 24.7059, 550.491, 30.8595;
3100, 4400, 141010, 548.569, 22.3139, 508.571, 28.7824;
3100, 4500, 123426, 529.667, 19.8482, 478.026, 26.885;
3100, 4600, 109871, 512.128, 19.5398, 450.094, 26.2135;
3100, 4700, 103528, 476.66, 19.4794, 380.043, 24.9352;
3100, 4800, 95807.1, 439.05, 18.5919, 367.966, 23.389;
3100, 4900, 82966.1, 429.97, 18.5698, 346.954, 22.1351;
3100, 5000, 75411.7, 342.156, 18.5698, 341.863, 20.6686;
3100, 5100, 67288.7, 278.744, 18.0058, 334.539, 20.6686;
3100, 5200, 61286.2, 276.988, 16.4325, 305.019, 20.1954;
3100, 5300, 54895.6, 270.661, 15.504, 281.637, 19.7473;
3100, 5400, 49753.3, 266.75, 15.504, 281.637, 18.6055;
3100, 5500, 45096.2, 244.253, 14.5468, 251.212, 17.8312;
3100, 5600, 40633.1, 244.253, 14.5468, 246.459, 16.4065;
3100, 5700, 36461, 226.806, 14.1959, 241.416, 14.9901;
3100, 5800, 32871.1, 185.514, 13.375, 209.271, 13.2339;
3100, 5900, 29960.4, 185.514, 13.375, 196.505, 12.3117;
3100, 6000, 27139.7, 152.002, 13.375, 164.772, 9.67807;
3100, 6100, 24908.2, 152.002, 13.375, 164.772, 8.70505;
3100, 6200, 21997.4, 137.617, 13.375, 164.772, 6.74956;
3100, 6300, 19765.9, 137.617, 12.3321, 153.503, 6.0131;
3100, 6400, 18019.4, 137.617, 12.3321, 153.503, 5.25737;
3100, 6500, 16661.1, 137.617, 10.7609, 137.577, 5.25737;
3100, 6600, 15496.8, 137.617, 10.7609, 137.577, 4.3389;
3100, 6700, 14429.5, 114.016, 9.58901, 123.597, 3.54339;
3100, 6800, 13168.2, 114.016, 8.657, 123.597, 3.54339;
3100, 6900, 11809.9, 114.016, 7.20083, 105.003, 3.54339;
3100, 7000, 10174, 91.3692, 7.20083, 105.003, 3.54339;
3100, 7100, 9300.79, 75.0709, 7.20083, 105.003, 2.9384;
3100, 7200, 8330.55, 75.0709, 7.20083, 105.003, 2.9384;
3100, 7300, 7748.41, 75.0709, 7.20083, 87.1277, 2.31768;
3100, 7400, 6584.12, 62.1921, 7.20083, 51.7943, 2.31768;
3100, 7500, 6099, 62.1921, 7.20083, 51.7943, 2.31768;
3100, 7600, 5516.85, 62.1921, 7.20083, 33.7806, 2.31768;
3100, 7700, 5225.78, 28.0665, 7.20083, 33.7806, 1.29178;
3100, 7800, 4934.71, 28.0665, 5.08114, 33.7806, 1.29178;
3100, 7900, 4546.61, 28.0665, 5.08114, 33.7806, 1.29178;
3100, 8000, 3783.94, 28.0665, 2.5859, 19.5648, 1.29178;
3100, 8100, 3298.82, 28.0665, 2.5859, 0, 1.29178;
3100, 8200, 2813.7, 28.0665, 2.5859, 0, 1.29178;
3100, 8300, 2328.58, 28.0665, 2.5859, 0, 1.29178;
3100, 8400, 2231.56, 28.0665, 2.5859, 0, 1.29178;
3100, 8500, 2037.51, 28.0665, 2.5859, 0, 1.29178;
3100, 8600, 1940.48, 28.0665, 2.5859, 0, 1.29178;
3100, 8700, 1552.39, 28.0665, 2.5859, 0, 1.29178;
3100, 8800, 1455.36, 28.0665, 0, 0, 1.29178;
3100, 8900, 1164.29, 28.0665, 0, 0, 0.869893;
3100, 9000, 1067.27, 28.0665, 0, 0, 0.869893;
3100, 9100, 582.145, 28.0665, 0, 0, 0.869893;
3100, 9200, 582.145, 28.0665, 0, 0, 0.869893;
3100, 9300, 388.097, 28.0665, 0, 0, 0.869893;
3100, 9400, 388.097, 28.0665, 0, 0, 0.869893;
3100, 9500, 194.048, 0, 0, 0, 0;
3100, 9600, 0, 0, 0, 0, 0;
3100, 9700, 0, 0, 0, 0, 0;
3100, 9800, 0, 0, 0, 0, 0;
3100, 9900, 0, 0, 0, 0, 0;
3100, 10000, 194.048, 0, 0, 0, 0;
3200, 1000, 2.49355e+06, 1550.33, 44.6733, 1384.71, 44.1913;
3200, 2000, 855559, 1518.88, 43.8922, 1352.06, 43.8505;
3200, 3000, 626119, 1437, 40.3033, 1253.91, 42.9622;
3200, 3100, 614233, 1393.28, 38.413, 1240.4, 42.0153;
3200, 3200, 577865, 1333.11, 38.413, 1188.86, 41.5285;
3200, 3300, 540592, 1217.73, 35.2388, 1150.41, 40.2852;
3200, 3400, 504080, 1161.1, 35.2076, 1071.32, 39.4608;
3200, 3500, 418652, 1105.13, 34.1961, 1032.28, 37.7175;
3200, 3600, 382120, 1039.95, 32.3878, 976.354, 36.6316;
3200, 3700, 326195, 944.511, 32.0209, 957.889, 35.8212;
3200, 3800, 288990, 895.592, 31.0078, 883.544, 35.5408;
3200, 3900, 277541, 793.213, 30.7719, 766.867, 34.1231;
3200, 4000, 234614, 753.196, 29.0487, 720.918, 30.4908;
3200, 4100, 192838, 701.472, 25.5877, 642.293, 29.4551;
3200, 4200, 157088, 670.373, 24.9426, 593.731, 29.4551;
3200, 4300, 145266, 629.168, 24.6377, 545.738, 29.4551;
3200, 4400, 140331, 548.569, 22.3139, 503.818, 27.378;
3200, 4500, 122844, 529.667, 19.8482, 473.273, 25.4806;
3200, 4600, 109289, 512.128, 19.5398, 445.34, 24.8091;
3200, 4700, 102946, 476.66, 19.4794, 375.29, 23.5308;
3200, 4800, 95224.9, 439.05, 18.5919, 363.213, 22.4209;
3200, 4900, 82480.9, 429.97, 18.5698, 342.201, 21.1669;
3200, 5000, 74926.6, 342.156, 18.5698, 337.11, 20.6686;
3200, 5100, 66803.6, 278.744, 18.0058, 329.786, 20.6686;
3200, 5200, 60801.1, 276.988, 16.4325, 300.266, 20.1954;
3200, 5300, 54410.5, 270.661, 15.504, 276.884, 19.7473;
3200, 5400, 49365.2, 266.75, 15.504, 276.884, 18.6055;
3200, 5500, 44708.1, 244.253, 14.5468, 246.459, 17.8312;
3200, 5600, 40342, 244.253, 14.5468, 246.459, 16.4065;
3200, 5700, 36267, 226.806, 14.1959, 241.416, 14.9901;
3200, 5800, 32677.1, 185.514, 13.375, 209.271, 13.2339;
3200, 5900, 29863.4, 185.514, 13.375, 196.505, 12.3117;
3200, 6000, 27042.7, 152.002, 13.375, 164.772, 9.67807;
3200, 6100, 24811.1, 152.002, 13.375, 164.772, 8.70505;
3200, 6200, 21997.4, 137.617, 13.375, 164.772, 6.74956;
3200, 6300, 19765.9, 137.617, 12.3321, 153.503, 6.0131;
3200, 6400, 18019.4, 137.617, 12.3321, 153.503, 5.25737;
3200, 6500, 16661.1, 137.617, 10.7609, 137.577, 5.25737;
3200, 6600, 15496.8, 137.617, 10.7609, 137.577, 4.3389;
3200, 6700, 14429.5, 114.016, 9.58901, 123.597, 3.54339;
3200, 6800, 13168.2, 114.016, 8.657, 123.597, 3.54339;
3200, 6900, 11809.9, 114.016, 7.20083, 105.003, 3.54339;
3200, 7000, 10174, 91.3692, 7.20083, 105.003, 3.54339;
3200, 7100, 9300.79, 75.0709, 7.20083, 105.003, 2.9384;
3200, 7200, 8330.55, 75.0709, 7.20083, 105.003, 2.9384;
3200, 7300, 7748.41, 75.0709, 7.20083, 87.1277, 2.31768;
3200, 7400, 6584.12, 62.1921, 7.20083, 51.7943, 2.31768;
3200, 7500, 6099, 62.1921, 7.20083, 51.7943, 2.31768;
3200, 7600, 5516.85, 62.1921, 7.20083, 33.7806, 2.31768;
3200, 7700, 5225.78, 28.0665, 7.20083, 33.7806, 1.29178;
3200, 7800, 4934.71, 28.0665, 5.08114, 33.7806, 1.29178;
3200, 7900, 4546.61, 28.0665, 5.08114, 33.7806, 1.29178;
3200, 8000, 3783.94, 28.0665, 2.5859, 19.5648, 1.29178;
3200, 8100, 3298.82, 28.0665, 2.5859, 0, 1.29178;
3200, 8200, 2813.7, 28.0665, 2.5859, 0, 1.29178;
3200, 8300, 2328.58, 28.0665, 2.5859, 0, 1.29178;
3200, 8400, 2231.56, 28.0665, 2.5859, 0, 1.29178;
3200, 8500, 2037.51, 28.0665, 2.5859, 0, 1.29178;
3200, 8600, 1940.48, 28.0665, 2.5859, 0, 1.29178;
3200, 8700, 1552.39, 28.0665, 2.5859, 0, 1.29178;
3200, 8800, 1455.36, 28.0665, 0, 0, 1.29178;
3200, 8900, 1164.29, 28.0665, 0, 0, 0.869893;
3200, 9000, 1067.27, 28.0665, 0, 0, 0.869893;
3200, 9100, 582.145, 28.0665, 0, 0, 0.869893;
3200, 9200, 582.145, 28.0665, 0, 0, 0.869893;
3200, 9300, 388.097, 28.0665, 0, 0, 0.869893;
3200, 9400, 388.097, 28.0665, 0, 0, 0.869893;
3200, 9500, 194.048, 0, 0, 0, 0;
3200, 9600, 0, 0, 0, 0, 0;
3200, 9700, 0, 0, 0, 0, 0;
3200, 9800, 0, 0, 0, 0, 0;
3200, 9900, 0, 0, 0, 0, 0;
3200, 10000, 194.048, 0, 0, 0, 0;
3300, 1000, 2.31475e+06, 1399.51, 43.2471, 1257.18, 41.0367;
3300, 2000, 814518, 1381.74, 43.2471, 1244.99, 40.6959;
3300, 3000, 603990, 1311.15, 39.6582, 1163.66, 40.0029;
3300, 3100, 599004, 1273.38, 37.7679, 1150.16, 39.2569;
3300, 3200, 563191, 1229.1, 37.7679, 1126.38, 39.2569;
3300, 3300, 526016, 1175.38, 34.5937, 1087.94, 38.3913;
3300, 3400, 496306, 1118.75, 34.5625, 1025.96, 37.7609;
3300, 3500, 410976, 1068.86, 33.551, 995.38, 36.0177;
3300, 3600, 380859, 1003.67, 31.7427, 939.453, 34.9317;
3300, 3700, 324933, 925.608, 31.3757, 920.987, 34.1213;
3300, 3800, 287729, 876.69, 30.3627, 872.002, 33.8409;
3300, 3900, 276377, 774.311, 30.1268, 755.324, 32.4233;
3300, 4000, 233547, 734.293, 28.4036, 709.376, 28.791;
3300, 4100, 191770, 682.569, 24.9426, 630.751, 28.1436;
3300, 4200, 156312, 651.47, 24.9426, 582.189, 28.1436;
3300, 4300, 144490, 610.266, 24.6377, 545.738, 28.1436;
3300, 4400, 139652, 529.667, 22.3139, 503.818, 26.0666;
3300, 4500, 122261, 529.667, 19.8482, 473.273, 25.4806;
3300, 4600, 108706, 512.128, 19.5398, 445.34, 24.8091;
3300, 4700, 102364, 476.66, 19.4794, 375.29, 23.5308;
3300, 4800, 94642.8, 439.05, 18.5919, 363.213, 22.4209;
3300, 4900, 81995.8, 429.97, 18.5698, 342.201, 21.1669;
3300, 5000, 74635.5, 342.156, 18.5698, 337.11, 20.6686;
3300, 5100, 66512.5, 278.744, 18.0058, 329.786, 20.6686;
3300, 5200, 60510, 276.988, 16.4325, 300.266, 20.1954;
3300, 5300, 54119.4, 270.661, 15.504, 276.884, 19.7473;
3300, 5400, 49074.2, 266.75, 15.504, 276.884, 18.6055;
3300, 5500, 44417, 244.253, 14.5468, 246.459, 17.8312;
3300, 5600, 40050.9, 244.253, 14.5468, 246.459, 16.4065;
3300, 5700, 35975.9, 226.806, 14.1959, 241.416, 14.9901;
3300, 5800, 32483, 185.514, 13.375, 209.271, 13.2339;
3300, 5900, 29669.3, 185.514, 13.375, 196.505, 12.3117;
3300, 6000, 26848.6, 152.002, 13.375, 164.772, 9.67807;
3300, 6100, 24714.1, 152.002, 13.375, 164.772, 8.70505;
3300, 6200, 21900.4, 137.617, 13.375, 164.772, 6.74956;
3300, 6300, 19765.9, 137.617, 12.3321, 153.503, 6.0131;
3300, 6400, 18019.4, 137.617, 12.3321, 153.503, 5.25737;
3300, 6500, 16661.1, 137.617, 10.7609, 137.577, 5.25737;
3300, 6600, 15496.8, 137.617, 10.7609, 137.577, 4.3389;
3300, 6700, 14429.5, 114.016, 9.58901, 123.597, 3.54339;
